trading_day,FromMsOfDay,ToMsOfDay,reference_time_ms,reference_price,Regime,rel_price_mean,rel_price_std,rel_price_min,rel_price_max,rel_price_range,rel_price_range_pct,return_mean,return_std,return_skewness,return_kurtosis,realized_volatility,rel_price_change_std,max_rel_price_change,rel_rolling_vol_mean,rel_rolling_vol_std,rel_rolling_vol_max,rel_momentum_mean,rel_momentum_std,rel_momentum_final,rel_trend_slope,rel_trend_r_squared,rel_trend_p_value,rel_trend_strength,direction_changes,direction_consistency,num_peaks,num_troughs,peak_trough_ratio,reversal_frequency,autocorr_lag1,num_jumps,jump_frequency,max_jump_size,overnight_gap_absolute,overnight_gap_percentage,overnight_gap_positive,overnight_gap_magnitude
20200917,34200000,43200000,34200000,333.54,0,0.7083952320422205,0.3115339154579062,-0.08094981111711474,1.2097499550278723,1.290699766144987,1.290699766144987,3.281714256988016e-05,0.0006584392766510979,0.5776876265909537,1.0066670225855887,0.00807421122354939,0.06626617023358809,0.23385500989387964,0.06041249573016505,0.03183714196127133,0.17177281897981228,0.008259667738396476,0.057143772975971625,-0.03642741500269553,0.004429494912178481,0.38410622743641265,2.168097009629187e-17,0.0017013965801656603,66,0.5570469798657718,32,32,1.0,42.384105960264904,0.12373391235500024,11,7.333333333333333,0.0023356090549767326,-8.129999999999995,-2.37948898059531,0,2.37948898059531
20200918,34200000,43200000,34200000,335.345,1,-0.5425172988300452,0.24467627734614117,-1.0064262177757244,0.0,1.0064262177757244,1.0064262177757244,-4.672649120555638e-05,0.0005566276940208875,-0.06786512901207077,0.20850922066843358,0.00684124719694509,0.05534105601744624,0.17593821288522937,0.05225202352841148,0.023694942221141563,0.12117084631140747,-0.009272561219799049,0.048781812400615666,0.004920305953570736,-0.004653962828924853,0.6874097582873303,1.8637197029899646e-39,0.0031991794633094528,78,0.47651006711409394,37,37,1.0,49.00662251655629,0.1051280450038608,7,4.666666666666667,0.001777269030333991,0.17000000000001592,0.05071977325278315,1,0.05071977325278315
20200921,34200000,43200000,34200000,325.705,0,-0.7135718127899993,0.32767846491830893,-1.1897269001089894,0.17193472620931072,1.3616616263183001,1.3616616263183001,-4.22691351625212e-05,0.0008218478128656728,-0.3458873261857501,1.7555796618125417,0.010078842993862023,0.0817592478748792,0.3269830060944723,0.06992353484798788,0.04090896332962241,0.23442166504364612,-0.010899433536482424,0.07302655515210912,0.016732933175728215,-0.0051123623945780365,0.4624886331941693,7.810273937444119e-22,0.0023644094962616664,76,0.4899328859060402,36,37,0.972972972972973,48.34437086092716,-0.016131288529795132,8,5.333333333333334,0.0032738003750268905,-7.2900000000000205,-2.189222060391303,0,2.189222060391303
20200922,34200000,43200000,34200000,328.56,1,-0.2850991764988543,0.2200275363868424,-0.7822011200389611,0.16739712685658326,0.9495982468955444,0.9495982468955444,-1.8934919785085083e-05,0.0005750068209446767,-0.6514839227201028,1.4428926555201294,0.007046183810973545,0.05734503067273341,0.22826880934989635,0.04812013885980033,0.02498747126178331,0.13544120341553356,-0.006538347445275442,0.05498385230160137,0.026174823472119302,-0.0030547708080373116,0.36623242472760337,1.8693133647710146e-16,0.0011187561200146049,76,0.4899328859060402,37,36,1.0277777777777777,48.34437086092716,-0.10967314849285054,7,4.666666666666667,0.0022929118451825922,4.930000000000007,1.5233445601458477,1,1.5233445601458477
20200923,34200000,43200000,34200000,330.9,0,-0.4609743845302412,0.25402920471201307,-1.032033847083702,0.08008461770929731,1.1121184647929994,1.1121184647929994,-6.839236788605677e-05,0.0005554798236403685,-0.9725978200174447,3.061961237369829,0.006854582596226373,0.05530612170394173,0.24932003626473298,0.047110135139619376,0.028180183587770986,0.1630632283482561,-0.015700884059266475,0.047035354622353115,0.004079782411603339,-0.005162979046446515,0.7848506617862246,1.4307735000831257e-51,0.004052167521391958,73,0.5100671140939597,34,34,1.0,45.033112582781456,0.003365725894209765,5,3.3333333333333335,0.002504743833017043,3.2799999999999727,1.0011598803491766,1,1.0011598803491766
20200924,34200000,43200000,34200000,321.215,0,0.4708632671913306,0.32048315542227407,-0.40004358451503075,1.0569244898277042,1.456968074342735,1.456968074342735,6.851165630423869e-05,0.0008590186549233707,0.5912492928636086,1.054853657345733,0.010554195113005352,0.0862105344036204,0.3377799915944113,0.08108899468965776,0.04103142361745359,0.25174105016373,0.01593969902568436,0.082579892652168,0.07658421929237258,0.004158145684730149,0.3198472252238404,3.849568983121059e-14,0.0013299713593374239,66,0.5570469798657718,31,31,1.0,41.05960264900662,0.14653914455335232,5,3.3333333333333335,0.0033675781371239936,-6.300000000000011,-1.9235760194189613,0,1.9235760194189613
20200925,34200000,43200000,34200000,322.56,0,0.48384652909176856,0.31851961780087507,-0.28521825396825573,1.0153149801587213,1.300533234126977,1.300533234126977,3.6706729255539484e-05,0.00066888732196227,-0.2975269186774654,3.687307556657794,0.008204489320986073,0.06709364190067944,0.32862103174602364,0.060899103030557115,0.036639190599249735,0.18687215822859915,0.00998940692767719,0.0642136398582356,-0.009765625000004441,0.00616201984853138,0.711094656024839,5.1734947944653143e-42,0.004381779384609652,66,0.5570469798657718,33,33,1.0,43.70860927152318,0.13844580882732213,4,2.666666666666667,0.003284784629687023,-1.954999999999984,-0.6024374836294114,0,0.6024374836294114
20200928,34200000,43200000,34200000,333.215,0,0.06861707429316972,0.16043988373166235,-0.295604939753602,0.390138499167203,0.685743438920805,0.685743438920805,9.802957394767562e-06,0.00046157500555433107,0.1265346358284787,0.049137237515737286,0.00565439099805847,0.04618461079365098,0.1620575304232874,0.043205377026570485,0.019766755835492165,0.11006384260253402,0.0015787294630439186,0.04133101756350784,-0.041264648950378735,0.0018977842048531653,0.2658413778408617,1.2475027182374895e-11,0.0005045095678627896,65,0.563758389261745,30,30,1.0,39.735099337748345,0.13655504706242708,5,3.3333333333333335,0.0016180502494493043,8.884999999999991,2.7394937255264673,1,2.7394937255264673
20200929,34200000,43200000,34200000,333.98,1,-0.16422445092283094,0.22658764461396794,-0.6212946883047077,0.1991137193843917,0.8204084076890994,0.8204084076890994,-3.6323391404746624e-05,0.00045778783967011347,-0.805003213283706,1.6872108839288167,0.005624354561809364,0.04571099751956752,0.17216599796396892,0.04046806740331791,0.0243040302132981,0.13547846983215694,-0.008719000631732223,0.041029307530840484,0.03757710042517681,-0.004249262530377388,0.6682027806638426,1.6060779854472261e-37,0.002839369038568847,71,0.5234899328859061,35,35,1.0,46.35761589403973,0.053760184280689446,8,5.333333333333334,0.0017249396271131873,0.28000000000002956,0.0839077015283277,1,0.0839077015283277
20200930,34200000,43200000,34200000,333.11,0,0.8076205759845811,0.2767974730557285,0.0,1.181291465281742,1.181291465281742,1.181291465281742,7.38401388022331e-05,0.000440672967839069,0.6597571009273379,1.4709055753990983,0.005472362798861561,0.04433982955428607,0.18612470355137134,0.03981143817760075,0.023722085236557357,0.13562868882235293,0.014752137453220428,0.03272503342061454,-0.0015010056738007371,0.005599033680903622,0.7774196593905596,1.8040046181153454e-50,0.004352798857124365,78,0.47651006711409394,37,37,1.0,49.00662251655629,0.002072618847121243,7,4.666666666666667,0.0018612470355138077,0.9499999999999886,0.2860067437379542,1,0.2860067437379542
20201001,34200000,43200000,34200000,337.68,1,-0.22428067797248552,0.1857914146551872,-0.6174484719260742,0.23394930111348966,0.8513977730395639,0.8513977730395639,-9.218819036121943e-06,0.000575202627322891,-0.3576669946930955,0.9141663950491274,0.007045669405069799,0.057359030081764684,0.18064439706231283,0.05233009790529852,0.028753103774546797,0.12741436645526152,-0.004929035239630091,0.05081156435221147,0.034055910921581,-0.0008048739109148064,0.035658085234665265,0.02022897030558107,2.8700262518558544e-05,65,0.563758389261745,32,32,1.0,42.384105960264904,0.10248232027545824,12,8.0,0.0018132366273799136,0.8650000000000091,0.2568175407864879,1,0.2568175407864879
20201002,34200000,43200000,34200000,331.68,0,0.7655487775658635,0.20115428545304348,0.0,1.0672937771345925,1.0672937771345925,1.0672937771345925,2.2372453019836523e-05,0.0006308430303175043,0.20878151015188262,0.7038679954711102,0.0077310748497957564,0.06352966956560628,0.18843463579354403,0.05948989414127323,0.02984912115158874,0.16816783590520923,0.0035468175672463157,0.06085132660876865,-0.1453207911239729,0.0008516378567776769,0.03405688625972927,0.02330463142278866,2.900413362275695e-05,71,0.5234899328859061,35,34,1.0294117647058822,45.6953642384106,0.08193056737211386,12,8.0,0.0018769896089855245,-5.524999999999977,-1.6384691804688476,0,1.6384691804688476
20201005,34200000,43200000,34200000,336.055,0,0.53127144021383,0.2110426417159678,0.0,0.8064156164913516,0.8064156164913516,0.8064156164913516,4.689206269371315e-05,0.000282405951218098,1.2955719711376927,3.8692723410355185,0.0035061086725970835,0.02835054710204764,0.12795524542112968,0.025913977277170184,0.02063254149002803,0.13040293665792863,0.008088883840903742,0.023572536109868335,0.013688235556676975,0.004242467260741439,0.7678036476879028,4.239888117601299e-49,0.0032573818379937813,73,0.5100671140939597,32,32,1.0,42.384105960264904,0.297229810832707,6,4.0,0.001278088217810031,3.269999999999982,0.982616403984549,1,0.982616403984549
20201006,34200000,43200000,34200000,339.91,0,-0.05012039610797601,0.12245872593264226,-0.34862169397781306,0.16622047012444519,0.5148421641022582,0.5148421641022582,-1.9271236471534813e-05,0.00038838932248309985,-1.870026604940696,11.856458077748746,0.004762630256077358,0.038832373853001166,0.2603630372745802,0.033244435662906434,0.02266802813163192,0.14947839699475146,-0.005414647870749546,0.03384808722529853,0.019564002235885614,-0.0011398307626158104,0.16460949224164237,2.3638108644237931e-07,0.00018762696307559256,74,0.5033557046979866,33,32,1.03125,43.04635761589404,0.14450702294370857,6,4.0,0.0026005318601883282,1.4850000000000136,0.4387973701706474,1,0.4387973701706474
20201007,34200000,43200000,34200000,338.105,1,0.3474272412925476,0.0919070599856439,0.0,0.4850564173851213,0.4850564173851213,0.4850564173851213,2.5358925230130758e-05,0.00037239329060183974,0.0606952853964639,2.259064364152864,0.004571430377476402,0.03734755683083781,0.149361884621646,0.030854267910353225,0.021238023022947403,0.1227055129880836,0.002615030625330806,0.027580645352925665,0.0005915322163252412,0.0014610474618059212,0.4801583678533321,6.357100875864034e-23,0.0007015341646169847,77,0.4832214765100671,39,38,1.0263157894736843,50.993377483443716,-0.056093594239477254,6,4.0,0.0014892142551716885,-0.8199999999999932,-0.2419414324703085,0,0.2419414324703085
20201008,34200000,43200000,34200000,342.845,3,0.013956068228843283,0.08764568408739401,-0.23042482754598304,0.1954235879187305,0.4258484154647135,0.4258484154647135,-8.007891182288184e-06,0.000365208089632391,-0.33419580136972943,1.2192520627641024,0.004473942473715904,0.03652472195296791,0.1327130335866067,0.03268689177153376,0.01902094539755256,0.08951324204807523,-0.0014008712104328495,0.03488090411545057,-0.0010208694891300496,-0.00010351534271074178,0.0026503423687564806,0.5301516601298151,2.743510986026263e-07,70,0.5302013422818792,33,33,1.0,43.70860927152318,0.044908428057475254,8,5.333333333333334,0.001326511275345794,3.455000000000041,1.018002887533528,1,1.018002887533528
20201009,34200000,43200000,34200000,345.57,1,0.04106853309064274,0.142748814353967,-0.19243568596811755,0.43840611164163157,0.6308417976097491,0.6308417976097491,2.7190689872050404e-05,0.00029742357165863623,-0.030488483888628588,4.62531494544473,0.0036578705812377633,0.029759397923932847,0.13890094626268779,0.02316674999835777,0.015766982146958517,0.10233373803390244,0.006359160839388825,0.024124546365230617,0.0056428509419248485,0.0021446373883136183,0.4288607762372443,7.447107556057446e-20,0.0009197508550995946,78,0.47651006711409394,37,36,1.0277777777777777,48.34437086092716,-0.1515077663559494,8,5.333333333333334,0.0013884268834154184,3.1399999999999864,0.9169757322664446,1,0.9169757322664446
20201012,34200000,43200000,34200000,349.57,1,0.2898925775792292,0.2768955400676671,-0.12014760992076212,0.7223159882141061,0.8424635981348683,0.8424635981348683,4.099829394389284e-05,0.00022584941870574661,-0.39225236150941145,0.2230271903999892,0.0028112849384943216,0.02264338566611651,0.0657951197185147,0.021878135252451383,0.011693578682273685,0.06016455094105208,0.01157156055306582,0.021214532707636548,0.003003690248024604,0.006121283317821723,0.9285528800905994,2.8337141941097928e-87,0.005683935254613901,74,0.5033557046979866,36,37,0.972972972972973,48.34437086092716,0.09818089069415367,9,6.0,0.0006583090045223487,2.589999999999975,0.7464407170442028,1,0.7464407170442028
20201013,34200000,43200000,34200000,352.27,3,-0.23958143183744138,0.09200866866506263,-0.4811650154710856,0.0,0.4811650154710856,0.4811650154710856,-1.5076924161477196e-05,0.0004001573797411682,-0.7607742235676906,1.7151459936254287,0.004904384398731737,0.03992050323872115,0.13767848525277904,0.033691141744700864,0.020229447805828846,0.099421485202262,-0.0024948852852545622,0.033248597083645984,0.002554858489229872,-0.0002958207725559217,0.01964054078332686,0.0861076626633556,5.81007994793984e-06,81,0.4563758389261745,38,38,1.0,50.331125827814574,0.008602512224316565,8,5.333333333333334,0.0013791926746383723,0.5449999999999591,0.15495060061126137,1,0.15495060061126137
20201014,34200000,43200000,34200000,350.75,0,-0.0635440612122557,0.23792054891228856,-0.7526728439059105,0.3164647184604519,1.0691375623663624,1.0691375623663624,-4.8851158244816174e-05,0.000398576390920575,-0.8326374808665314,2.7634748321179297,0.004918072412965231,0.03979525011917597,0.16678545972914627,0.03475963728484764,0.021529194823984625,0.12779898781966084,-0.011793641392187745,0.04084216970689001,-0.03535281539558166,-0.004370334246164254,0.6410899982152215,5.701476056792815e-35,0.002801777574073363,82,0.44966442953020136,36,37,0.972972972972973,48.34437086092716,-0.0008483716682612266,7,4.666666666666667,0.0016668803692780542,-0.7200000000000273,-0.20485389933707776,0,0.20485389933707776
20201015,34200000,43200000,34200000,343.69,0,0.3928921777845781,0.17513636610202535,-0.0465535802612882,0.7070325002182187,0.7535860804795069,0.7535860804795069,3.656431297676055e-05,0.0004463440274946149,0.4538827243902439,0.2579002908980259,0.005484887508375756,0.044802069661365254,0.1352963426343612,0.04203886153993767,0.019361605933457912,0.1119978228728925,0.00898082492452465,0.037900647134023135,-0.03855218365387714,0.002411777471655242,0.3603092408078098,3.7677759082151834e-16,0.0008689857098094793,74,0.5033557046979866,37,37,1.0,49.00662251655629,0.04080085507796985,10,6.666666666666667,0.0013460898261663415,-4.4950000000000045,-1.2909803696310882,0,1.2909803696310882
20201016,34200000,43200000,34200000,348.965,3,0.15476228996191185,0.16392641650796483,-0.16334016305360466,0.47569240468241514,0.6390325677360198,0.6390325677360198,8.936457872885583e-06,0.000343285895375688,0.1943205070013709,0.01620684590614596,0.004205800748547208,0.03435979816560839,0.09313254910953139,0.03141297779726193,0.016082465493240987,0.07390847637615286,0.0030189879407980344,0.033683605255872044,-0.0048715487226513865,0.00048769423550100856,0.01681709413813175,0.11251027802814835,8.201599869044657e-06,71,0.5234899328859061,33,33,1.0,43.70860927152318,0.050429340815860896,8,5.333333333333334,0.0009326618168253498,3.3899999999999864,0.9809737394198036,1,0.9809737394198036
20201019,34200000,43200000,34200000,348.62,1,-0.3318476900976837,0.27956731705579463,-0.820377488382773,0.17927829728643374,0.9996557856692068,0.9996557856692068,-4.5474335640841196e-05,0.0004408779825782266,-0.4766738474477833,0.43470118714232253,0.0054282774992287786,0.04392306412920759,0.14055418507257222,0.03956796894865453,0.02549108586364686,0.13163510656892904,-0.01317771236448578,0.04606143367353482,-0.012764614766796023,-0.005866965700283683,0.8367734694941271,1.6057054222459125e-60,0.004909321244429418,79,0.4697986577181208,39,38,1.0263157894736843,50.993377483443716,0.06700827547811783,8,5.333333333333334,0.0014139169828743174,-0.8100000000000023,-0.23180608419425988,0,0.23180608419425988
20201020,34200000,43200000,34200000,343.455,1,0.15316696587588555,0.15375145993273476,-0.17760696452226998,0.48332387066720717,0.6609308351894772,0.6609308351894772,1.396735202900591e-05,0.0004540833956217619,-0.33792607647190054,1.296952420945015,0.0055639934009049435,0.04547530627383053,0.1528584530724575,0.039246303651195406,0.02380586752713754,0.12831078313014332,0.0019930035732586143,0.0412484633277892,0.0042218048943842845,-0.001380610018002391,0.1531994285050474,6.714541151942529e-07,0.0002115086657463095,82,0.44966442953020136,40,41,0.975609756097561,53.64238410596026,0.04094649158578035,10,6.666666666666667,0.0015268507612442644,-2.7900000000000205,-0.8057878092102473,0,0.8057878092102473
20201021,34200000,43200000,34200000,343.32,1,0.2731604827963496,0.24968653114640318,-0.24903879762321335,0.6291506466270524,0.8781894442502658,0.8781894442502658,-3.223186800271922e-06,0.0003967916184285296,-0.11118228953759478,0.8874548533359494,0.004859845327604799,0.03975327594699205,0.13398578585576137,0.03408169337547216,0.021778570023798554,0.11537701205803261,0.0014768794521761587,0.042812468218982325,-0.06946871723173431,-0.0032213482868187287,0.3162559714193641,5.730008945845624e-14,0.0010187706317279614,79,0.4697986577181208,37,37,1.0,49.00662251655629,0.059319749816532104,6,4.0,0.0013391362571141018,-0.8500000000000227,-0.24697097364675094,0,0.24697097364675094
20201022,34200000,43200000,34200000,342.945,0,-0.08797000735448691,0.20210776243635667,-0.6517079998250463,0.2157780402105347,0.867486040035581,0.867486040035581,-1.2220725233140682e-05,0.000519148432003054,1.2763892703904929,5.427067624350272,0.006360005195474923,0.051804364640464534,0.2799282683812354,0.04576841768100855,0.025755507411039002,0.13339096598957437,-0.005527926191918018,0.04633838246605476,-0.053652918106402714,-0.001611525730161257,0.12079865562291672,1.2282328574619355e-05,0.0001946701417052191,73,0.5100671140939597,35,34,1.0294117647058822,45.6953642384106,0.030681438871656808,5,3.3333333333333335,0.0028151667106537533,-0.20499999999998408,-0.05974063820486205,0,0.05974063820486205
20201023,34200000,43200000,34200000,345.95,1,-0.33323155644931707,0.1329008589588246,-0.6590547767018284,0.0,0.6590547767018284,0.6590547767018284,-3.4718346434084655e-05,0.00034260938748819703,-0.26282265450842207,0.2546163876325407,0.004217580277377443,0.034151001779539704,0.10117068940597163,0.03013044810644857,0.01550727128638279,0.08833700395361767,-0.008478388760078956,0.028937933725606654,0.04061280531868494,-0.002607466339449194,0.7313671447834346,2.258683683219636e-44,0.001907015211801871,67,0.5503355704697986,31,32,0.96875,41.72185430463576,-0.0037661156914722575,11,7.333333333333333,0.0010150076125569952,3.6399999999999864,1.0633636177733594,1,1.0633636177733594
20201026,34200000,43200000,34200000,342.13,0,-0.45055682524922047,0.4879616090664611,-1.1998363195276696,0.2411364101364999,1.4409727296641694,1.4409727296641694,-6.811363342162338e-05,0.0005294057652380381,-0.6200027323072365,0.8549010728256281,0.006537315175113956,0.05267977338261464,0.20752345599626132,0.047405664976584924,0.02801517905277369,0.13876687189628895,-0.01822365520395637,0.05242059277281689,-0.0020460059041884637,-0.010311811686932838,0.8485007650794592,6.171032595855243e-63,0.008749580105717822,85,0.4295302013422819,40,39,1.0256410256410255,52.317880794701985,0.04373275066143737,7,4.666666666666667,0.002080677538939547,-2.019999999999982,-0.5869533633589952,0,0.5869533633589952
20201027,34200000,43200000,34200000,339.745,1,-0.18379581335787665,0.11678154183378567,-0.4532811373235912,0.06622614019338169,0.5195072775169729,0.5195072775169729,4.969436778245698e-07,0.0004571572447413744,-0.23858383329328553,0.3371668634450602,0.005599013217155463,0.04564743135470753,0.14128243241254834,0.04288878243045687,0.020986055560761975,0.11025615553467591,0.0004114519195113013,0.04257100081258813,0.060192202975757336,-0.0007916666797044758,0.0873152142710994,0.0002300641030638696,6.912454576968612e-05,81,0.4563758389261745,39,40,0.975,52.317880794701985,0.08426306921407421,5,3.3333333333333335,0.0014118892843486724,1.1000000000000227,0.32482393066486226,1,0.32482393066486226
20201028,34200000,43200000,34200000,332.105,0,-0.7413377900211339,0.4236729971687559,-1.3309043826500666,0.22282109573779074,1.5537254783878574,1.5537254783878574,-4.853249325143896e-05,0.0006681084516685691,0.05039018865724391,0.1423584890564067,0.008204184658686449,0.06629909549103084,0.18969904096595158,0.059188112639194275,0.028326116730414186,0.1344058902145652,-0.012392143923597797,0.06340207642479309,0.016410472591500413,-0.0075141588282972415,0.5976580478870597,2.9297307716711367e-31,0.004490897496833445,79,0.4697986577181208,40,39,1.0256410256410255,52.317880794701985,-0.05450634406543032,7,4.666666666666667,0.0019221674726548656,-7.659999999999968,-2.2544994334319215,0,2.2544994334319215
20201029,34200000,43200000,34200000,326.905,0,0.4673472283855157,0.31564761104288264,-0.5261467398785524,0.897814349734638,1.4239610896131905,1.4239610896131905,3.130948368523716e-05,0.0007504349555899065,0.06767996466614741,1.695555830735442,0.009198909497923064,0.07527244251459791,0.2906043040026951,0.06707115131606319,0.041843127108672024,0.20798900800305367,0.008052475080519279,0.07388037550618731,-0.008259280219025111,0.004858429920351718,0.4501326060362427,4.302497211222542e-21,0.002186937721292374,78,0.47651006711409394,38,38,1.0,50.331125827814574,0.14958065612188043,9,6.0,0.0029168393742611603,-2.7800000000000296,-0.8432291429698134,0,0.8432291429698134
20201030,34200000,43200000,34200000,328.245,0,-0.7566025175630517,0.5335927985598202,-1.5217291961796886,0.389952626848844,1.9116818230285326,1.9116818230285326,-6.937496933977688e-05,0.0009461082217165904,1.061829876418005,4.331348408222647,0.011618521766369145,0.09376201087408036,0.49048728845833,0.08170647033410447,0.03868126892778803,0.20771768777161964,-0.023447360578956113,0.07085466776245537,0.001675577693490471,-0.010632174667031185,0.7543586714085027,2.8337059565100533e-47,0.008020473156004784,70,0.5302013422818792,35,35,1.0,46.35761589403973,-0.05497198700612954,7,4.666666666666667,0.0049806651198762986,-0.18500000000000227,-0.05632859361203369,0,0.05632859361203369
20201102,34200000,43200000,34200000,330.195,3,0.11431134060958939,0.1901881049264433,-0.3225366828692122,0.6344735686488301,0.9570102515180423,0.9570102515180423,6.816858635463077e-06,0.0005611777769548074,0.4278549715649064,0.4057761650350886,0.006873503112419411,0.056183476684255475,0.19988188797528395,0.04796109268172,0.02363978348054177,0.13967900010682593,0.004719788925408796,0.05101319045844233,-0.024228107633370577,-9.609645252717763e-05,0.00048506686639597757,0.788374573488486,4.661320509912787e-08,82,0.44966442953020136,39,39,1.0,51.65562913907284,-0.09247464706379033,7,4.666666666666667,0.0019901697675120617,5.3700000000000045,1.6531978757792671,1,1.6531978757792671
20201103,34200000,43200000,34200000,333.705,0,0.9004364107530091,0.41456018132140965,-0.12436133710911346,1.3574864026610456,1.481847739770159,1.481847739770159,6.372471809897922e-05,0.0004439641768241186,0.025241081254970186,1.4582749640243824,0.00549315524084171,0.04477462314176246,0.16331790054087136,0.0423418665392821,0.026255627296242624,0.13676062303788591,0.019430799447348632,0.05232384574536224,-0.0819586161429986,0.0077251647612633255,0.6597720769969228,1.0478810163701713e-36,0.005096847999682141,72,0.5167785234899329,36,35,1.0285714285714285,47.019867549668874,0.15391462334989356,9,6.0,0.0016230623762227587,3.180000000000007,0.962105740866805,1,0.962105740866805
20201104,34200000,43200000,34200000,340.865,0,1.0204657550720901,0.551482277746769,-0.3315095419007541,1.7866310709518274,2.1181406128525815,2.1181406128525815,0.00011301427767733754,0.0008161643607896607,0.05377867179642536,1.0416493469201695,0.010091306833969468,0.08222759304344268,0.2875038504979832,0.07257554289043376,0.04373609719474251,0.24931467087304685,0.025257820668750028,0.08003137997850125,0.09417217960189683,0.010641191759813377,0.7074097130739909,1.3334108312548552e-41,0.007527682409574897,77,0.4832214765100671,39,38,1.0263157894736843,50.993377483443716,-0.01725583696216446,9,6.0,0.0028825225013234933,3.9600000000000364,1.1754055297487531,1,1.1754055297487531
20201105,34200000,43200000,34200000,349.25,1,0.4512128638947226,0.189337803627274,-0.07015032211882266,0.8203292770222026,0.8904795991410253,0.8904795991410253,1.96550616546561e-05,0.0004853598246233749,-0.1361944840794117,0.9593474291353323,0.0059492917327243445,0.048750463125595375,0.17465998568360064,0.042696919851899544,0.02268010244674667,0.09706682881995052,0.006250819159768975,0.04354315821807625,-0.05139584824624066,0.0019340353139339242,0.1982475051286651,1.014073814169147e-08,0.00038341767581813506,81,0.4563758389261745,39,39,1.0,51.65562913907284,0.03583977177193998,8,5.333333333333334,0.0017337672488523224,2.5749999999999886,0.7427706064758025,1,0.7427706064758025
20201106,34200000,43200000,34200000,349.89,0,-0.09223333956045274,0.20065832195644104,-0.6144788362056564,0.24579153448227586,0.8602703706879322,0.8602703706879322,9.326961175841394e-06,0.0006121863621846935,-0.9263349117170786,6.852355810443999,0.007498591210184462,0.06113208498323847,0.33581982908914565,0.04946224302275639,0.034056335068297666,0.20747734740495186,0.0060189942996168875,0.04843905104366901,-0.048157992511934644,0.003719398301956999,0.6528067340831037,4.767279961057418e-36,0.0024280482582547903,77,0.4832214765100671,37,38,0.9736842105263158,49.668874172185426,-0.057440771817616795,6,4.0,0.003355896381344105,-0.3849999999999909,-0.10991363928341759,0,0.10991363928341759
20201109,34200000,43200000,34200000,363.965,0,-0.8532950597553022,0.3383349326483631,-1.3874960504444034,0.03983899550781267,1.427335045952216,1.427335045952216,-7.893233598536024e-05,0.0008812391778233389,0.06490570228460985,0.25589397198778263,0.01083613954917659,0.08747284891211221,0.24178148997843207,0.07949617732572851,0.03804157240417084,0.20291114753407186,-0.0190962101099722,0.07034221041953541,0.016347725742862362,-0.00640339992627096,0.6805831199505523,9.364806548180665e-39,0.004358045900112626,80,0.46308724832214765,38,38,1.0,50.331125827814574,0.0011018231018954893,9,6.0,0.00241738318270471,13.59499999999997,3.8801838056911184,1,3.8801838056911184
20201110,34200000,43200000,34200000,353.48,3,-0.16247160681272155,0.2480678915684786,-0.7723209233902906,0.2786579155821922,1.0509788389724828,1.0509788389724828,1.8642404793075529e-06,0.0007228653950807516,-0.45103396370352566,1.5347904632039153,0.008853286294911758,0.07219652374040425,0.30129003055336945,0.06499457911466258,0.037036323095841095,0.18642914935167154,-0.0003476500054985467,0.06831124579158732,0.0009901550299873385,0.00013351784278791838,0.0005504160686057041,0.7749266460540001,7.349036611604049e-08,76,0.4899328859060402,37,36,1.0277777777777777,48.34437086092716,0.11454548708680773,6,4.0,0.003009367185182039,-6.180000000000007,-1.7182894956347678,0,1.7182894956347678
20201111,34200000,43200000,34200000,356.385,1,-0.08599041868832194,0.1371287863318742,-0.3409234395386984,0.14590962021407972,0.48683305975277813,0.48683305975277813,9.783767101921842e-06,0.00035633705906617597,-0.9305201982357191,4.235986921786039,0.0043658645494787625,0.03558548385390622,0.18659595661992823,0.028667808195801423,0.018201353295150487,0.12651166747676665,0.003853247012696088,0.029139597224746683,0.0005611908469749238,0.002131439610566409,0.4590314072183205,1.2638286198244227e-21,0.0009783977238391676,85,0.4295302013422819,37,38,0.9736842105263158,49.668874172185426,-0.09843839853348237,8,5.333333333333334,0.00186755785216795,2.819999999999993,0.7975902592168324,1,0.7975902592168324
20201112,34200000,43200000,34200000,355.575,3,0.0002607473297879494,0.1166420996393297,-0.2334247345848195,0.2278000421851889,0.4612247767700084,0.4612247767700084,-6.029211674188793e-06,0.00036597334491522866,-0.2615369167078608,1.1108069419237143,0.004482847988419634,0.03658624132986368,0.12514940589186674,0.03373502301868218,0.016711068212377046,0.07996250862285233,-3.069814513896381e-05,0.03375391853939589,0.007874569359487271,0.00010297068893683721,0.0014807105834912374,0.6390019646897698,1.5246978889815894e-07,59,0.6040268456375839,29,29,1.0,38.41059602649007,0.0711609357618082,10,6.666666666666667,0.0012515820559696053,-1.329999999999984,-0.3726481836903333,0,0.3726481836903333
20201113,34200000,43200000,34200000,355.275,3,0.1292068777987077,0.08012632658318566,-0.09710787418196754,0.30961930898600887,0.4067271831679764,0.4067271831679764,1.8707168934063785e-05,0.0003524786593485937,0.6995135471689633,2.8383203078255814,0.004323039962787349,0.035278271848455396,0.14495813102526345,0.030224521392597518,0.01794505003277719,0.09553479838704164,0.0032587333160882647,0.02864013452597214,0.020547463232707397,0.00023688197393667023,0.01660608138509899,0.1148097720454402,3.933681337855244e-06,73,0.5100671140939597,35,35,1.0,46.35761589403973,-0.008755464319601546,7,4.666666666666667,0.0014486842290327188,0.024999999999977263,0.007037297677685367,1,0.007037297677685367
