model_id,train_from,train_to,val_from,val_to,test_from,test_to,seq_length,label_number,label_range,learning_rate,epochs,batch_size,train_loss,train_mae,val_loss,val_mae,train_up_acc_thr_0.0,train_down_acc_thr_0.0,train_up_acc_thr_0.1,train_down_acc_thr_0.1,train_up_acc_thr_0.2,train_down_acc_thr_0.2,train_up_acc_thr_0.3,train_down_acc_thr_0.3,train_up_acc_thr_0.4,train_down_acc_thr_0.4,train_up_acc_thr_0.5,train_down_acc_thr_0.5,train_up_acc_thr_0.6,train_down_acc_thr_0.6,train_up_acc_thr_0.7,train_down_acc_thr_0.7,train_up_acc_thr_0.8,train_down_acc_thr_0.8,val_up_acc_thr_0.0,val_down_acc_thr_0.0,val_up_acc_thr_0.1,val_down_acc_thr_0.1,val_up_acc_thr_0.2,val_down_acc_thr_0.2,val_up_acc_thr_0.3,val_down_acc_thr_0.3,val_up_acc_thr_0.4,val_down_acc_thr_0.4,val_up_acc_thr_0.5,val_down_acc_thr_0.5,val_up_acc_thr_0.6,val_down_acc_thr_0.6,val_up_acc_thr_0.7,val_down_acc_thr_0.7,val_up_acc_thr_0.8,val_down_acc_thr_0.8,test_up_acc_thr_0.0,test_down_acc_thr_0.0,test_up_acc_thr_0.1,test_down_acc_thr_0.1,test_up_acc_thr_0.2,test_down_acc_thr_0.2,test_up_acc_thr_0.3,test_down_acc_thr_0.3,test_up_acc_thr_0.4,test_down_acc_thr_0.4,test_up_acc_thr_0.5,test_down_acc_thr_0.5,test_up_acc_thr_0.6,test_down_acc_thr_0.6,test_up_acc_thr_0.7,test_down_acc_thr_0.7,test_up_acc_thr_0.8,test_down_acc_thr_0.8
00058,20210207,20210403,20210404,20210410,20210411,20210417,30,11,6-16,0.0009,150,32,0.0006707996944896877,0.020259788259863853,0.1009194403886795,0.2551562786102295,0.9865534324133051,0.9770992366412213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5952380952380952,0.4580152671755725,0.6068376068376068,0.43478260869565216,0.573170731707317,0.4424778761061947,0.6744186046511628,0.4117647058823529,0.8947368421052632,0.48484848484848486,1.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.488,0.5284552845528455,0.48333333333333334,0.5789473684210527,0.47572815533980584,0.675,0.4909090909090909,0.875,0.5,0.875,0.631578947368421,1.0,0.6363636363636364,0.0,1.0,0.0,0.0
00059,20210214,20210410,20210411,20210417,20210418,20210424,30,11,6-16,0.0009,150,32,0.0007065462414175272,0.020630400627851486,0.07517782598733902,0.2224450260400772,0.9735744089012517,0.984352773826458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5594059405940595,0.5131578947368421,0.5555555555555556,0.48427672955974843,0.5774647887323944,0.53125,0.8,0.627906976744186,0.3333333333333333,0.8666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5746606334841629,0.4354066985645933,0.564625850340136,0.42142857142857143,0.58,0.3404255319148936,0.5797101449275363,0.32786885245901637,0.6363636363636364,0.4117647058823529,0.75,0.45,0.8421052631578947,0.5833333333333334,0.8571428571428571,1.0,0.75,1.0
00060,20210221,20210417,20210418,20210424,20210425,20210501,30,11,6-16,0.0009,150,32,0.0008370846044272184,0.022696757689118385,0.21766036748886108,0.35507717728614807,0.9610840861709521,0.9675828047921071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5213270142180095,0.3835616438356164,0.5031055900621118,0.41353383458646614,0.5,0.41975308641975306,0.4945054945054945,0.43243243243243246,0.4782608695652174,0.6923076923076923,0.5,1.0,0.5142857142857142,1.0,0.6842105263157895,0.0,0.9,0.0,0.42758620689655175,0.5357142857142857,0.45933014354066987,0.484375,0.44755244755244755,0.7222222222222222,0.43119266055045874,1.0,0.43478260869565216,0.0,0.3953488372093023,0.0,0.5333333333333333,0.0,0.7,0.0,1.0,0.0
00061,20210228,20210424,20210425,20210501,20210502,20210508,30,11,6-16,0.0009,150,32,0.0006480846204794943,0.020032716915011406,0.14660800993442535,0.2725229561328888,0.9768583450210379,0.9795486600846263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45588235294117646,0.5886075949367089,0.49743589743589745,0.7142857142857143,0.3983050847457627,0.85,0.328125,0.8518518518518519,0.27450980392156865,1.0,0.3333333333333333,1.0,0.35,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5310734463276836,0.48663101604278075,0.5737704918032787,0.5112781954887218,0.5308641975308642,0.5681818181818182,0.4897959183673469,0.5737704918032787,0.4444444444444444,0.5,0.3076923076923077,0.4594594594594595,0.3333333333333333,0.4583333333333333,0.5,0.47058823529411764,0.0
00062,20210307,20210501,20210502,20210508,20210509,20210515,30,11,6-16,0.0009,150,32,0.0004349502851255238,0.016254696995019913,0.30337873101234436,0.42040005326271057,0.9776271186440678,0.9725016767270288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5260663507109005,0.5585106382978723,0.535483870967742,0.5416666666666666,0.4864864864864865,0.5247524752475248,0.4666666666666667,0.49056603773584906,0.4745762711864407,0.5,0.43902439024390244,0.47058823529411764,0.3870967741935484,0.6,0.38461538461538464,1.0,0.35294117647058826,0.0,0.43775100401606426,0.3149171270718232,0.4251207729468599,0.31386861313868614,0.4233128834355828,0.25663716814159293,0.4148148148148148,0.25609756097560976,0.4339622641509434,0.22641509433962265,0.4431818181818182,0.2558139534883721,0.4444444444444444,0.2903225806451613,0.46296296296296297,0.20833333333333334,0.475,0.2727272727272727
00063,20210314,20210508,20210509,20210515,20210516,20210522,30,11,6-16,0.0009,150,32,0.00034299303661100566,0.014432096853852272,0.49195677042007446,0.5612684488296509,0.9678055190538765,0.9778523489932885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42231075697211157,0.2905027932960894,0.39805825242718446,0.27692307692307694,0.39285714285714285,0.25,0.4233576642335766,0.2923076923076923,0.4298245614035088,0.3541666666666667,0.4659090909090909,0.14285714285714285,0.5342465753424658,0.13333333333333333,0.5166666666666667,0.0,0.5283018867924528,0.0,0.4897119341563786,0.5080213903743316,0.49206349206349204,0.5038167938931297,0.49640287769784175,0.5494505494505495,0.6144578313253012,0.627906976744186,0.6666666666666666,0.8,0.7317073170731707,0.875,0.7878787878787878,1.0,0.8333333333333334,1.0,0.7647058823529411,0.0
00064,20210321,20210515,20210516,20210522,20210523,20210529,30,11,6-16,0.0009,150,32,0.0005962603027001023,0.019167054444551468,0.20858202874660492,0.3558824062347412,0.9764089121887287,0.9696382428940569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49029126213592233,0.5089285714285714,0.5777777777777777,0.48427672955974843,0.5942028985507246,0.6043956043956044,0.5348837209302325,0.6119402985074627,0.6153846153846154,0.5636363636363636,0.6111111111111112,0.5609756097560976,0.6666666666666666,0.5517241379310345,1.0,0.7222222222222222,1.0,0.7142857142857143,0.6305418719211823,0.5046296296296297,0.5609756097560976,0.6347826086956522,0.5263157894736842,0.6229508196721312,0.6521739130434783,0.5483870967741935,0.7777777777777778,0.5714285714285714,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0
00065,20210328,20210522,20210523,20210529,20210530,20210605,30,11,6-16,0.0009,150,32,0.0003893813118338585,0.015258900821208954,0.07262489944696426,0.21574437618255615,0.9756877799104287,0.9732654360280076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5409836065573771,0.4114285714285714,0.5724137931034483,0.41379310344827586,0.6962025316455697,0.22857142857142856,0.7096774193548387,0.42857142857142855,0.9230769230769231,0.42857142857142855,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.577922077922078,0.49122807017543857,0.5688073394495413,0.4731182795698925,0.6029411764705882,0.5,0.6666666666666666,0.2,0.64,0.0,0.6875,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.8,0.0
00066,20210404,20210529,20210530,20210605,20210606,20210612,30,11,6-16,0.0009,150,32,0.000418222276493907,0.0158595722168684,0.20813021063804626,0.3091162443161011,0.9820099255583127,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5496688741721855,0.46551724137931033,0.5656565656565656,0.5289256198347108,0.54,0.43661971830985913,0.5,0.4358974358974359,0.5714285714285714,0.5,0.0,0.4166666666666667,0.0,0.5,0.0,0.6,0.0,0.5,0.5534883720930233,0.44651162790697674,0.5865384615384616,0.2542372881355932,0.5652173913043478,0.21739130434782608,0.5357142857142857,0.08333333333333333,0.5714285714285714,0.0,0.5714285714285714,0.0,0.5,0.0,1.0,0.0,0.0,0.0
00067,20210411,20210605,20210606,20210612,20210613,20210619,30,11,6-16,0.0009,150,32,0.00048360193613916636,0.017143281176686287,0.19694927334785461,0.30509448051452637,0.9472727272727273,0.9848883048620236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49361702127659574,0.37435897435897436,0.4186046511627907,0.30097087378640774,0.3880597014925373,0.22857142857142856,0.3448275862068966,0.10416666666666667,0.2222222222222222,0.08108108108108109,0.0,0.08,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.4262948207171315,0.5251396648044693,0.40625,0.5048543689320388,0.3764705882352941,0.4915254237288136,0.3333333333333333,0.4090909090909091,0.5,0.4827586206896552,0.5294117647058824,0.3,0.6,0.26666666666666666,0.8333333333333334,0.2727272727272727,0.8333333333333334,0.5
00068,20210418,20210612,20210613,20210619,20210620,20210626,30,11,6-16,0.0009,150,32,0.0004732737725134939,0.01710342802107334,0.2697448134422302,0.35397428274154663,0.9715189873417721,0.9763427109974424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.425531914893617,0.5432525951557093,0.21428571428571427,0.5159574468085106,0.05128205128205128,0.40186915887850466,0.030303030303030304,0.30666666666666664,0.03333333333333333,0.2631578947368421,0.041666666666666664,0.24444444444444444,0.0,0.23529411764705882,0.0,0.3181818181818182,0.0,0.125,0.5360824742268041,0.4279661016949153,0.5306122448979592,0.39416058394160586,0.5686274509803921,0.5689655172413793,0.6666666666666666,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00069,20210425,20210619,20210620,20210626,20210627,20210703,30,11,6-16,0.0009,150,32,0.0005792363081127405,0.018727140501141548,0.06862089782953262,0.19815389811992645,0.9674247080516287,0.9685767097966729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6183574879227053,0.5022421524663677,0.6854838709677419,0.5069444444444444,0.8043478260869565,0.44155844155844154,0.9411764705882353,0.4444444444444444,1.0,0.3333333333333333,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.6172248803827751,0.46596858638743455,0.5233644859813084,0.5148514851485149,0.5151515151515151,0.5263157894736842,0.0,0.875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00070,20210502,20210626,20210627,20210703,20210704,20210710,30,11,6-16,0.0009,150,32,0.00035463052336126566,0.01465731393545866,0.037004098296165466,0.14804576337337494,0.9738186462324393,0.9684343434343434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.624390243902439,0.4717948717948718,0.47058823529411764,0.5555555555555556,0.22857142857142856,0.6086956521739131,0.4444444444444444,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,0.3149171270718232,0.6068376068376068,0.29365079365079366,0.6285714285714286,0.29213483146067415,0.7948717948717948,0.29310344827586204,0.8421052631578947,0.3333333333333333,0.9,0.0,0.8571428571428571,0.0,1.0,0.0,1.0,0.0
00071,20210509,20210703,20210704,20210710,20210711,20210717,30,11,6-16,0.0009,150,32,0.0006699042860418558,0.01993437483906746,0.22516287863254547,0.3653426766395569,0.9704724409448819,0.9613899613899614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6730769230769231,0.3670212765957447,0.7222222222222222,0.3157894736842105,0.8095238095238095,0.35,0.8409090909090909,0.3384615384615385,0.9285714285714286,0.3269230769230769,1.0,0.2894736842105263,1.0,0.2857142857142857,1.0,0.3125,0.0,0.8,0.5172413793103449,0.5939086294416244,0.5306122448979592,0.5447154471544715,0.6086956521739131,0.4383561643835616,0.6842105263157895,0.40350877192982454,0.7142857142857143,0.391304347826087,0.6666666666666666,0.42857142857142855,0.7333333333333333,0.39285714285714285,0.8571428571428571,0.42105263157894735,0.8,0.35294117647058826
00072,20210516,20210710,20210711,20210717,20210718,20210724,30,11,6-16,0.0009,150,32,0.0003411934885662049,0.014439241029322147,0.1522672027349472,0.3090969920158386,0.9654471544715447,0.9744475138121547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4759825327510917,0.5555555555555556,0.4899328859060403,0.6057692307692307,0.5567010309278351,0.6078431372549019,0.625,0.7727272727272727,0.6341463414634146,0.5454545454545454,0.64,0.6,0.75,0.0,0.6666666666666666,0.0,0.0,0.0,0.6860986547085202,0.5362318840579711,0.7891156462585034,0.5571428571428572,0.8041237113402062,0.5842696629213483,0.8285714285714286,0.6326530612244898,0.8125,0.6666666666666666,0.8235294117647058,0.6,0.8695652173913043,1.0,0.9333333333333333,0.0,0.9285714285714286,0.0
00073,20210523,20210717,20210718,20210724,20210725,20210731,30,11,6-16,0.0009,150,32,0.0005931740743108094,0.01903872936964035,0.14763912558555603,0.30617257952690125,0.9690358902181563,0.945819397993311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6095617529880478,0.46368715083798884,0.6954022988505747,0.4444444444444444,0.768595041322314,0.42857142857142855,0.8375,0.47058823529411764,0.8979591836734694,0.6666666666666666,0.9,0.6666666666666666,0.9090909090909091,1.0,0.9411764705882353,0.0,0.9166666666666666,0.0,0.4260089686098655,0.4396135265700483,0.3782051282051282,0.3968253968253968,0.3978494623655914,0.3116883116883117,0.35714285714285715,0.3018867924528302,0.3888888888888889,0.32432432432432434,0.38461538461538464,0.5454545454545454,0.5555555555555556,1.0,0.8,1.0,0.5,1.0
00074,20210530,20210724,20210725,20210731,20210801,20210807,30,11,6-16,0.0009,150,32,0.00038242581649683416,0.015197619795799255,0.19966119527816772,0.32572031021118164,0.9467455621301775,0.9892008639308856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5056603773584906,0.5333333333333333,0.4835164835164835,0.5569620253164557,0.4566929133858268,0.6190476190476191,0.40860215053763443,0.64,0.3898305084745763,0.5625,0.2777777777777778,0.6363636363636364,0.09523809523809523,1.0,0.06666666666666667,1.0,0.0,0.0,0.4584837545126354,0.40522875816993464,0.4413145539906103,0.41414141414141414,0.4206896551724138,0.41509433962264153,0.35714285714285715,0.47368421052631576,0.2702702702702703,0.5,0.2553191489361702,0.8333333333333334,0.3125,1.0,0.23529411764705882,1.0,0.2,0.0
00075,20210606,20210731,20210801,20210807,20210808,20210814,30,11,6-16,0.0009,150,32,0.0002950399066321552,0.013343257829546928,0.18757134675979614,0.32113853096961975,0.9669902912621359,0.9794019933554817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5327510917030568,0.5223880597014925,0.5034965034965035,0.4666666666666667,0.5463917525773195,0.4794520547945205,0.5714285714285714,0.4791666666666667,0.65,0.5185185185185185,0.6521739130434783,0.35714285714285715,0.8,0.0,1.0,0.0,1.0,0.0,0.6923076923076923,0.4009009009009009,0.6172839506172839,0.42735042735042733,0.6041666666666666,0.42,0.5769230769230769,0.7777777777777778,0.5652173913043478,0.0,0.5384615384615384,0.0,0.75,0.0,1.0,0.0,1.0,0.0
00076,20210613,20210807,20210808,20210814,20210815,20210821,30,11,6-16,0.0009,150,32,0.0004897589096799493,0.01708856411278248,0.053198471665382385,0.18207792937755585,0.9821664464993395,0.9631979695431472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6822429906542056,0.39351851851851855,0.6974789915966386,0.5126050420168067,0.6428571428571429,0.48333333333333334,0.6785714285714286,0.48148148148148145,0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278969957081545,0.5532994923857868,0.4777777777777778,0.5633802816901409,0.4205607476635514,0.5376344086021505,0.3220338983050847,0.45098039215686275,0.3225806451612903,0.25,0.36363636363636365,0.0,0.38461538461538464,0.0,0.5,0.0,0.3333333333333333,0.0
00077,20210620,20210814,20210815,20210821,20210822,20210828,30,11,6-16,0.0009,150,32,0.00022677007655147463,0.011834653094410896,0.20617923140525818,0.3187439441680908,0.9735772357723578,0.9840720221606648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5686274509803921,0.6228571428571429,0.5737704918032787,0.6101694915254238,0.639344262295082,0.5517241379310345,0.6,0.44680851063829785,0.6153846153846154,0.42857142857142855,0.6521739130434783,0.6666666666666666,0.6842105263157895,0.6,0.6428571428571429,0.6666666666666666,0.5,0.0,0.5421686746987951,0.22929936305732485,0.5029585798816568,0.21904761904761905,0.4716981132075472,0.29545454545454547,0.4507042253521127,0.0,0.4186046511627907,0.0,0.3181818181818182,0.0,0.23076923076923078,0.0,0.1111111111111111,0.0,0.14285714285714285,0.0
00078,20210627,20210821,20210822,20210828,20210829,20210904,30,11,6-16,0.0009,150,32,0.000366703316103667,0.01474373321980238,0.13964729011058807,0.27736207842826843,0.977088948787062,0.9745308310991957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5974025974025974,0.32571428571428573,0.5575757575757576,0.2980769230769231,0.45454545454545453,0.3559322033898305,0.41818181818181815,0.2926829268292683,0.45454545454545453,0.23333333333333334,0.5217391304347826,0.5,0.7142857142857143,1.0,0.7272727272727273,1.0,0.8571428571428571,1.0,0.6304347826086957,0.4878048780487805,0.6974789915966386,0.4258064516129032,0.6857142857142857,0.5217391304347826,0.7391304347826086,0.5161290322580645,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00079,20210704,20210828,20210829,20210904,20210905,20210911,30,11,6-16,0.0009,150,32,0.00033120604348368943,0.014262350276112556,0.05257613956928253,0.17394039034843445,0.9615129396151294,0.9860237596086653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6064814814814815,0.48130841121495327,0.64,0.42105263157894735,0.6981132075471698,0.2692307692307692,0.5909090909090909,0.1,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107142857142857,0.625,0.37398373983739835,0.6774193548387096,0.3764705882352941,0.7466666666666667,0.36666666666666664,0.8857142857142857,0.5128205128205128,1.0,0.42857142857142855,1.0,0.6,0.0,1.0,0.0,0.0,0.0
00080,20210711,20210904,20210905,20210911,20210912,20210918,30,11,6-16,0.0009,150,32,0.000554181169718504,0.017972474917769432,0.21734777092933655,0.38367289304733276,0.979002624671916,0.9709677419354839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29012345679012347,0.5164835164835165,0.3137254901960784,0.4732824427480916,0.3,0.4606741573033708,0.28846153846153844,0.46153846153846156,0.19230769230769232,0.4528301886792453,0.25,0.45454545454545453,0.125,0.5,0.14285714285714285,0.6,0.3333333333333333,0.6923076923076923,0.6600985221674877,0.5594713656387665,0.6666666666666666,0.5739644970414202,0.7207207207207207,0.6015625,0.7222222222222222,0.6153846153846154,0.7115384615384616,0.6119402985074627,0.7297297297297297,0.6153846153846154,0.6818181818181818,0.75,0.5454545454545454,0.875,0.5,1.0
00081,20210718,20210911,20210912,20210918,20210919,20210925,30,11,6-16,0.0009,150,32,0.00041593427886255085,0.01608406752347946,0.2430451661348343,0.3703208863735199,0.9664516129032258,0.9781746031746031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5941422594142259,0.518324607329843,0.6197916666666666,0.49295774647887325,0.6267605633802817,0.5113636363636364,0.6804123711340206,0.5185185185185185,0.7058823529411765,0.4642857142857143,0.66,0.3684210526315789,0.7142857142857143,0.4166666666666667,0.8181818181818182,0.75,0.8461538461538461,0.75,0.5612244897959183,0.5588235294117647,0.5914893617021276,0.5319148936170213,0.6337209302325582,0.5396825396825397,0.6916666666666667,0.47368421052631576,0.7721518987341772,0.4117647058823529,0.8125,0.16666666666666666,0.7631578947368421,0.0,0.8518518518518519,0.0,0.9,0.0
00082,20210725,20210918,20210919,20210925,20210926,20211002,30,11,6-16,0.0009,150,32,0.00027208554092794657,0.013018558733165264,0.33442485332489014,0.4488801956176758,0.974293059125964,0.98046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5637065637065637,0.5380116959064327,0.61,0.5238095238095238,0.6071428571428571,0.5333333333333333,0.5904761904761905,0.48333333333333334,0.6891891891891891,0.5098039215686274,0.7551020408163265,0.45454545454545453,0.8787878787878788,0.48484848484848486,0.92,0.42857142857142855,0.9473684210526315,0.47368421052631576,0.4486486486486487,0.6285714285714286,0.4930555555555556,0.6296296296296297,0.46956521739130436,0.6529411764705882,0.4,0.640625,0.4,0.5729166666666666,0.40476190476190477,0.5294117647058824,0.4444444444444444,0.36363636363636365,0.3888888888888889,0.25,0.42857142857142855,0.2727272727272727
00083,20210801,20210925,20210926,20211002,20211003,20211009,30,11,6-16,0.0009,150,32,0.0002777406189125031,0.013048422522842884,0.5022572875022888,0.5094339847564697,0.9817826935588809,0.9849377865094957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4782608695652174,0.68,0.5187165775401069,0.7090909090909091,0.5586206896551724,0.7132352941176471,0.5765765765765766,0.6571428571428571,0.5930232558139535,0.6585365853658537,0.5774647887323944,0.6363636363636364,0.6333333333333333,0.6060606060606061,0.7105263157894737,0.5,0.7619047619047619,0.6,0.4508670520231214,0.47470817120622566,0.46923076923076923,0.4322916666666667,0.46601941747572817,0.44696969696969696,0.4819277108433735,0.48314606741573035,0.5076923076923077,0.53125,0.5,0.5238095238095238,0.5348837209302325,0.47619047619047616,0.5,0.5384615384615384,0.5714285714285714,0.625
00084,20210808,20211002,20211003,20211009,20211010,20211016,30,11,6-16,0.0009,150,32,0.0007815626449882984,0.021429643034934998,0.4593293368816376,0.542709231376648,0.9701492537313433,0.9896373056994818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3917525773195876,0.4194915254237288,0.3877551020408163,0.40860215053763443,0.41228070175438597,0.39855072463768115,0.43820224719101125,0.4036697247706422,0.4864864864864865,0.42168674698795183,0.5517241379310345,0.42857142857142855,0.5434782608695652,0.5,0.5294117647058824,0.5625,0.6666666666666666,0.55,0.48792270531400966,0.4125560538116592,0.5,0.36774193548387096,0.47126436781609193,0.42857142857142855,0.44680851063829785,0.43617021276595747,0.5555555555555556,0.49295774647887325,0.6,0.6,0.0,0.6216216216216216,0.0,0.6521739130434783,0.0,0.6363636363636364
00085,20210815,20211009,20211010,20211016,20211017,20211023,30,11,6-16,0.0009,150,32,0.0006915164995007217,0.020309671759605408,0.22831718623638153,0.3880976438522339,0.9746070133010882,0.982779827798278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5235602094240838,0.4476987447698745,0.5116279069767442,0.47368421052631576,0.4696969696969697,0.48623853211009177,0.4523809523809524,0.5454545454545454,0.7727272727272727,0.6296296296296297,1.0,0.7837837837837838,1.0,0.8666666666666667,1.0,0.9,1.0,1.0,0.6022727272727273,0.484251968503937,0.5108695652173914,0.4759036144578313,0.32727272727272727,0.46153846153846156,0.3611111111111111,0.35555555555555557,0.3333333333333333,0.5,0.3,1.0,0.25,0.0,0.2,0.0,0.3333333333333333,0.0
00086,20210822,20211016,20211017,20211023,20211024,20211030,30,11,6-16,0.0009,150,32,0.0006935033015906811,0.020721692591905594,0.1849813312292099,0.3252057433128357,0.9861198738170347,0.9661222020568663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5023923444976076,0.40271493212669685,0.49206349206349204,0.39864864864864863,0.5,0.3972602739726027,0.4473684210526316,0.34782608695652173,0.46153846153846156,0.3333333333333333,0.35714285714285715,0.5,0.2727272727272727,0.0,0.2222222222222222,0.0,0.2,0.0,0.5707070707070707,0.35344827586206895,0.5354330708661418,0.3522727272727273,0.543859649122807,0.3697478991596639,0.68,0.4090909090909091,1.0,0.5217391304347826,1.0,0.7142857142857143,1.0,1.0,1.0,0.0,0.0,0.0
00087,20210829,20211023,20211024,20211030,20211031,20211106,30,11,6-16,0.0009,150,32,0.00046123075298964977,0.016828015446662903,0.13855744898319244,0.3015602231025696,0.9784688995215312,0.9842615012106537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5906432748538012,0.3745173745173745,0.569620253164557,0.3609467455621302,0.5405405405405406,0.41284403669724773,0.5714285714285714,0.48214285714285715,0.6666666666666666,0.41935483870967744,0.7142857142857143,0.35294117647058826,0.0,0.42857142857142855,0.0,0.6666666666666666,0.0,0.0,0.43776824034334766,0.4416243654822335,0.4807692307692308,0.4418604651162791,0.5230769230769231,0.41333333333333333,0.48148148148148145,0.3684210526315789,0.5,0.75,0.5,0.6,1.0,0.5,1.0,0.0,0.0,0.0
00088,20210905,20211030,20211031,20211106,20211107,20211113,30,11,6-16,0.0009,150,32,0.0010043290676549077,0.024369489401578903,0.1333179771900177,0.2928672730922699,0.9852307692307692,0.975859987929994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46956521739130436,0.48,0.4880952380952381,0.45112781954887216,0.45045045045045046,0.5857142857142857,0.4,0.5294117647058824,0.35,0.5333333333333333,0.2727272727272727,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.0,0.5067567567567568,0.5673758865248227,0.5604395604395604,0.5882352941176471,0.6166666666666667,0.6214285714285714,0.6666666666666666,0.673469387755102,0.5925925925925926,0.7142857142857143,0.46153846153846156,0.7931034482758621,0.3,0.6153846153846154,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.5
