model_id,train_from,train_to,val_from,val_to,test_from,test_to,seq_length,label_number,learning_rate,epochs,batch_size,train_loss,train_mae,val_loss,val_mae,train_up_acc_thr_0.0,train_down_acc_thr_0.0,train_up_acc_thr_0.1,train_down_acc_thr_0.1,train_up_acc_thr_0.2,train_down_acc_thr_0.2,train_up_acc_thr_0.3,train_down_acc_thr_0.3,train_up_acc_thr_0.4,train_down_acc_thr_0.4,train_up_acc_thr_0.5,train_down_acc_thr_0.5,train_up_acc_thr_0.6,train_down_acc_thr_0.6,train_up_acc_thr_0.7,train_down_acc_thr_0.7,train_up_acc_thr_0.8,train_down_acc_thr_0.8,val_up_acc_thr_0.0,val_down_acc_thr_0.0,val_up_acc_thr_0.1,val_down_acc_thr_0.1,val_up_acc_thr_0.2,val_down_acc_thr_0.2,val_up_acc_thr_0.3,val_down_acc_thr_0.3,val_up_acc_thr_0.4,val_down_acc_thr_0.4,val_up_acc_thr_0.5,val_down_acc_thr_0.5,val_up_acc_thr_0.6,val_down_acc_thr_0.6,val_up_acc_thr_0.7,val_down_acc_thr_0.7,val_up_acc_thr_0.8,val_down_acc_thr_0.8,test_up_acc_thr_0.0,test_down_acc_thr_0.0,test_up_acc_thr_0.1,test_down_acc_thr_0.1,test_up_acc_thr_0.2,test_down_acc_thr_0.2,test_up_acc_thr_0.3,test_down_acc_thr_0.3,test_up_acc_thr_0.4,test_down_acc_thr_0.4,test_up_acc_thr_0.5,test_down_acc_thr_0.5,test_up_acc_thr_0.6,test_down_acc_thr_0.6,test_up_acc_thr_0.7,test_down_acc_thr_0.7,test_up_acc_thr_0.8,test_down_acc_thr_0.8
00307,20240721,20240914,20240915,20240921,20240922,20240928,30,10,0.0009,150,32,0.010097434744238853,0.07770951837301254,0.5355362892150879,0.5180108547210693,0.934997098084736,0.9681449094316052,0.9786381842456608,0.9926470588235294,0.9968429360694554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5093167701863354,0.6356877323420075,0.5343511450381679,0.6317991631799164,0.53,0.6382978723404256,0.5061728395061729,0.6554054054054054,0.42857142857142855,0.6788990825688074,0.40476190476190477,0.6625,0.37142857142857144,0.6333333333333333,0.39285714285714285,0.5833333333333334,0.23529411764705882,0.575,0.5072463768115942,0.523972602739726,0.5263157894736842,0.5324675324675324,0.576271186440678,0.5232558139534884,0.6060606060606061,0.5423728813559322,0.7272727272727273,0.5909090909090909,0.7333333333333333,0.6285714285714286,1.0,0.6842105263157895,1.0,0.6923076923076923,1.0,0.7
00308,20240728,20240921,20240922,20240928,20240929,20241005,30,10,0.0009,150,32,0.007933413609862328,0.0695183202624321,0.23308658599853516,0.3737538158893585,0.9498186215235792,0.9547677261613692,0.9936034115138592,0.9935158501440923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5603448275862069,0.601010101010101,0.5747126436781609,0.5985401459854015,0.5702479338842975,0.61,0.5443037974683544,0.6056338028169014,0.6122448979591837,0.6304347826086957,0.7037037037037037,0.6206896551724138,0.6153846153846154,0.625,1.0,0.5,1.0,0.5,0.6263736263736264,0.3387096774193548,0.6277372262773723,0.33796296296296297,0.5963302752293578,0.3028571428571429,0.6063829787234043,0.2896551724137931,0.6266666666666667,0.2682926829268293,0.6379310344827587,0.25,0.5526315789473685,0.2631578947368421,0.6,0.2833333333333333,0.6842105263157895,0.32608695652173914
00309,20240804,20240928,20240929,20241005,20241006,20241012,30,10,0.0009,150,32,0.010052473284304142,0.07773006707429886,0.7011803984642029,0.6551929116249084,0.9351415094339622,0.9595267745952677,0.988036593947924,0.9955056179775281,0.9982547993019197,0.9981378026070763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6069651741293532,0.31877729257641924,0.608433734939759,0.3299492385786802,0.6030534351145038,0.32098765432098764,0.65,0.32231404958677684,0.7051282051282052,0.32673267326732675,0.7,0.3333333333333333,0.7291666666666666,0.375,0.717948717948718,0.4594594594594595,0.75,0.5151515151515151,0.7055837563451777,0.44635193133047213,0.7299270072992701,0.4576271186440678,0.7386363636363636,0.4230769230769231,0.7073170731707317,0.4,0.7777777777777778,0.40476190476190477,1.0,0.45614035087719296,1.0,0.5384615384615384,0.0,0.5483870967741935,0.0,0.5
00310,20240811,20241005,20241006,20241012,20241013,20241019,30,10,0.0009,150,32,0.007407598663121462,0.06657125055789948,0.227522611618042,0.3790211081504822,0.9473684210526315,0.9577723378212974,0.9942816297355254,0.9955323901712584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6197183098591549,0.37327188940092165,0.6153846153846154,0.35795454545454547,0.5714285714285714,0.3828125,0.5172413793103449,0.42045454545454547,0.5172413793103449,0.4166666666666667,0.5333333333333333,0.42105263157894735,0.8333333333333334,0.42857142857142855,1.0,0.375,1.0,0.6666666666666666,0.5467980295566502,0.43612334801762115,0.5185185185185185,0.4090909090909091,0.46601941747572817,0.42424242424242425,0.4225352112676056,0.42105263157894735,0.32653061224489793,0.4444444444444444,0.2647058823529412,0.4583333333333333,0.24,0.45161290322580644,0.25,0.2,1.0,0.08333333333333333
00311,20240818,20241012,20241013,20241019,20241020,20241026,30,10,0.0009,150,32,0.006974559742957354,0.06509607285261154,0.30745068192481995,0.42146754264831543,0.969811320754717,0.9312933025404158,0.9953632148377125,0.9896408839779005,1.0,0.9991532599491956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5472636815920398,0.4366812227074236,0.5514705882352942,0.4022346368715084,0.5945945945945946,0.3829787234042553,0.5384615384615384,0.4205607476635514,0.47619047619047616,0.40540540540540543,0.46153846153846156,0.37735849056603776,0.4166666666666667,0.3488372093023256,0.5,0.3,0.3333333333333333,0.3181818181818182,0.39712918660287083,0.6561085972850679,0.3939393939393939,0.6445783132530121,0.4336283185840708,0.6228070175438597,0.5138888888888888,0.5609756097560976,0.5581395348837209,0.55,0.6363636363636364,0.5945945945945946,0.8,0.6818181818181818,1.0,0.6470588235294118,0.0,0.7692307692307693
00312,20240825,20241019,20241020,20241026,20241027,20241102,30,10,0.0009,150,32,0.006045832764357328,0.0604453906416893,0.33210691809654236,0.43985453248023987,0.9504587155963303,0.9471766848816029,0.9954716981132076,0.9948529411764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40106951871657753,0.654320987654321,0.41044776119402987,0.6875,0.40816326530612246,0.6585365853658537,0.47619047619047616,0.6410256410256411,0.5142857142857142,0.6136363636363636,0.6111111111111112,0.5517241379310345,0.7,0.5714285714285714,0.75,0.6428571428571429,1.0,0.7777777777777778,0.4857142857142857,0.5686274509803921,0.48148148148148145,0.5865384615384616,0.45454545454545453,0.5705521472392638,0.4745762711864407,0.5234375,0.42105263157894735,0.4838709677419355,0.4117647058823529,0.5,0.42857142857142855,0.4888888888888889,0.6,0.4838709677419355,1.0,0.6875
00313,20240901,20241026,20241027,20241102,20241103,20241109,30,10,0.0009,150,32,0.005780788138508797,0.0588812381029129,0.342240571975708,0.4427494704723358,0.9679012345679012,0.9448356807511737,0.9984836997725549,0.9928520371694067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4918032786885246,0.5748987854251012,0.46808510638297873,0.5803108808290155,0.47058823529411764,0.574468085106383,0.5189873417721519,0.5288461538461539,0.4909090909090909,0.4782608695652174,0.5151515151515151,0.5283018867924528,0.5217391304347826,0.5142857142857142,0.5,0.6153846153846154,0.4166666666666667,0.6428571428571429,0.5736842105263158,0.4708333333333333,0.5845070422535211,0.4639175257731959,0.6046511627906976,0.4675324675324675,0.6451612903225806,0.525,0.6486486486486487,0.5760869565217391,0.5238095238095238,0.6857142857142857,0.2727272727272727,0.7291666666666666,0.25,0.7037037037037037,0.3333333333333333,0.7857142857142857
00314,20240908,20241102,20241103,20241109,20241110,20241116,30,10,0.0009,150,32,0.004130099434405565,0.049716830253601074,0.292331337928772,0.42748114466667175,0.9536817102137767,0.9596871239470517,0.9985315712187959,0.9985119047619048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5611111111111111,0.46,0.5641025641025641,0.4631578947368421,0.4927536231884058,0.46710526315789475,0.5510204081632653,0.48333333333333334,0.6,0.5569620253164557,0.6818181818181818,0.6428571428571429,0.625,0.7073170731707317,0.625,0.8076923076923077,0.5714285714285714,0.8125,0.4583333333333333,0.5504201680672269,0.4676258992805755,0.5608465608465608,0.4895833333333333,0.5657894736842105,0.5161290322580645,0.5612244897959183,0.5454545454545454,0.5,0.5714285714285714,0.4473684210526316,0.6,0.5217391304347826,0.5,0.6111111111111112,0.5,0.6153846153846154
00315,20240915,20241109,20241110,20241116,20241117,20241123,30,10,0.0009,150,32,0.004147306550294161,0.04982761666178703,0.2727775275707245,0.4153025150299072,0.9624014554275319,0.9477392836171462,0.9976671850699844,0.9963924963924964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48598130841121495,0.5787037037037037,0.49404761904761907,0.575,0.5,0.6037735849056604,0.5256410256410257,0.6338028169014085,0.62,0.64,0.6176470588235294,0.6153846153846154,0.6470588235294118,0.6666666666666666,0.75,0.6363636363636364,1.0,0.7058823529411765,0.5773809523809523,0.3549618320610687,0.5511811023622047,0.365296803652968,0.5643564356435643,0.3770491803278688,0.5194805194805194,0.358974358974359,0.5535714285714286,0.3225806451612903,0.6,0.32,0.6666666666666666,0.3170731707317073,0.8,0.3387096774193548,0.8571428571428571,0.3333333333333333
00316,20240922,20241116,20241117,20241123,20241124,20241130,30,10,0.0009,150,32,0.004409975837916136,0.051002681255340576,0.602522611618042,0.5866783261299133,0.9653250773993808,0.9402460456942003,0.9976284584980237,0.9935437589670014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6410256410256411,0.4,0.6666666666666666,0.41414141414141414,0.696969696969697,0.41317365269461076,0.6825396825396826,0.366412213740458,0.5675675675675675,0.375,0.4583333333333333,0.35526315789473684,0.5,0.3442622950819672,0.5,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.5974025974025974,0.5736842105263158,0.5806451612903226,0.6275862068965518,0.5764705882352941,0.6611570247933884,0.5925925925925926,0.6966292134831461,0.4642857142857143,0.6610169491525424,0.4166666666666667,0.6756756756756757,0.5,0.6190476190476191,0.5,0.6923076923076923,0.0,0.3333333333333333
00317,20240929,20241123,20241124,20241130,20241201,20241207,30,10,0.0009,150,32,0.004705545026808977,0.053033918142318726,0.2298116683959961,0.3811603784561157,0.9497830130192189,0.954858934169279,0.9969301611665388,0.9968798751950078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49707602339181284,0.4913294797687861,0.4930555555555556,0.4855072463768116,0.5277777777777778,0.51,0.5454545454545454,0.5517241379310345,0.6071428571428571,0.5277777777777778,0.6744186046511628,0.3076923076923077,0.6666666666666666,0.4,0.6111111111111112,0.6666666666666666,0.5,1.0,0.585635359116022,0.5140562248995983,0.5641025641025641,0.5230769230769231,0.5,0.541095890410959,0.4772727272727273,0.576271186440678,0.48148148148148145,0.5362318840579711,0.6363636363636364,0.5128205128205128,1.0,0.4444444444444444,1.0,0.5,0.0,0.4
00318,20241006,20241130,20241201,20241207,20241208,20241214,30,10,0.0009,150,32,0.004262332338839769,0.05025450512766838,0.18757081031799316,0.3470337688922882,0.9386539606908875,0.9700063816209317,0.9947604790419161,0.9992094861660079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45595854922279794,0.41350210970464135,0.46258503401360546,0.3756906077348066,0.4625,0.3050847457627119,0.4782608695652174,0.273972602739726,0.47619047619047616,0.30952380952380953,0.14285714285714285,0.36363636363636365,0.2,0.18181818181818182,0.3333333333333333,0.0,0.5,0.0,0.5603864734299517,0.6322869955156951,0.5753424657534246,0.6835443037974683,0.5666666666666667,0.6893203883495146,0.5102040816326531,0.6323529411764706,0.5454545454545454,0.5263157894736842,0.5454545454545454,0.47619047619047616,0.7142857142857143,0.4,1.0,0.5,1.0,0.0
00319,20241013,20241207,20241208,20241214,20241215,20241221,30,10,0.0009,150,32,0.003251843387261033,0.04364233836531639,0.13094976544380188,0.27663421630859375,0.9534746760895171,0.9723926380368099,0.9992372234935164,0.9984459984459985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.584070796460177,0.6764705882352942,0.6167664670658682,0.7410071942446043,0.6371681415929203,0.7916666666666666,0.5844155844155844,0.803921568627451,0.6511627906976745,0.84,0.7692307692307693,0.9375,0.7647058823529411,1.0,0.8181818181818182,1.0,0.8571428571428571,1.0,0.5399239543726235,0.3592814371257485,0.5504587155963303,0.3181818181818182,0.5760869565217391,0.3106796116504854,0.5894039735099338,0.32051282051282054,0.608,0.30357142857142855,0.56,0.2857142857142857,0.5833333333333334,0.08,0.5769230769230769,0.09090909090909091,0.5733333333333334,0.0
00320,20241020,20241214,20241215,20241221,20241222,20241228,30,10,0.0009,150,32,0.004449314437806606,0.052052322775125504,0.8145456910133362,0.6614320278167725,0.9701587301587301,0.9297736506094022,1.0,0.9949348769898697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49783549783549785,0.32663316582914576,0.5,0.2847682119205298,0.5208333333333334,0.24545454545454545,0.5405405405405406,0.24,0.5714285714285714,0.24074074074074073,0.5774647887323944,0.13043478260869565,0.5789473684210527,0.1111111111111111,0.5490196078431373,0.1111111111111111,0.5238095238095238,0.16666666666666666,0.5280898876404494,0.23493975903614459,0.4855072463768116,0.1896551724137931,0.4953271028037383,0.18072289156626506,0.4523809523809524,0.11538461538461539,0.42857142857142855,0.03225806451612903,0.3870967741935484,0.0,0.38181818181818183,0.0,0.4186046511627907,0.0,0.42105263157894735,0.0
00321,20241027,20241221,20241222,20241228,20241229,20250104,30,10,0.0009,150,32,0.004195834044367075,0.049615275114774704,0.6081004738807678,0.5765707492828369,0.9502762430939227,0.9581511555277952,0.9984025559105432,0.9976228209191759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.602803738317757,0.2923076923076923,0.5977011494252874,0.31868131868131866,0.5606060606060606,0.30434782608695654,0.4897959183673469,0.32,0.41025641025641024,0.2857142857142857,0.4074074074074074,0.2,0.3,0.25,0.32,0.0,0.25,0.0,0.6545454545454545,0.5161290322580645,0.6666666666666666,0.49473684210526314,0.653179190751445,0.5063291139240507,0.6666666666666666,0.49230769230769234,0.6814814814814815,0.4117647058823529,0.6942148760330579,0.425,0.7168141592920354,0.3939393939393939,0.7070707070707071,0.4,0.7471264367816092,0.42105263157894735
00322,20241103,20241228,20241229,20250104,20250105,20250111,30,10,0.0009,150,32,0.004393779207020998,0.05126871541142464,1.1397920846939087,0.824580729007721,0.9611780455153949,0.9556878306878307,0.998272884283247,0.995766299745978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6164383561643836,0.448,0.5978835978835979,0.42718446601941745,0.5780346820809249,0.3924050632911392,0.6050955414012739,0.4067796610169492,0.6122448979591837,0.3958333333333333,0.6335877862595419,0.41025641025641024,0.672566371681416,0.35294117647058826,0.7029702970297029,0.25925925925925924,0.7065217391304348,0.17391304347826086,0.5049019607843137,0.5,0.5052083333333334,0.4666666666666667,0.5085714285714286,0.4111111111111111,0.5093167701863354,0.36619718309859156,0.5342465753424658,0.42,0.5338345864661654,0.40476190476190477,0.5431034482758621,0.3870967741935484,0.5436893203883495,0.48,0.5483870967741935,0.5789473684210527
00323,20241110,20250104,20250105,20250111,20250112,20250118,30,10,0.0009,150,32,0.005673731677234173,0.057775724679231644,0.8179361820220947,0.709023118019104,0.9444063143445436,0.9493407356002775,0.9974248927038627,0.9938488576449912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4642857142857143,0.44594594594594594,0.4909090909090909,0.38738738738738737,0.4827586206896552,0.40425531914893614,0.4957983193277311,0.38961038961038963,0.5145631067961165,0.3548387096774194,0.5172413793103449,0.4,0.5694444444444444,0.4,0.6,0.5454545454545454,0.5609756097560976,0.6470588235294118,0.4368231046931408,0.477124183006536,0.4476987447698745,0.488,0.44019138755980863,0.5263157894736842,0.43478260869565216,0.5238095238095238,0.448,0.48717948717948717,0.4636363636363636,0.4583333333333333,0.4880952380952381,0.3125,0.463768115942029,0.3333333333333333,0.44642857142857145,0.0
00324,20241117,20250111,20250112,20250118,20250119,20250125,30,10,0.0009,150,32,0.0051679182797670364,0.05505437031388283,0.630051851272583,0.6205611824989319,0.9506790564689064,0.9598832968636032,0.9991158267020336,0.997270245677889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49477351916376305,0.5874125874125874,0.5122950819672131,0.6237623762376238,0.5137614678899083,0.6,0.5111111111111111,0.6739130434782609,0.528169014084507,0.7222222222222222,0.5350877192982456,0.7391304347826086,0.5934065934065934,0.6875,0.5,0.7,0.4444444444444444,0.6666666666666666,0.6219512195121951,0.39444444444444443,0.6015625,0.4146341463414634,0.5365853658536586,0.4939759036144578,0.5161290322580645,0.5,0.6785714285714286,0.45454545454545453,0.875,0.4,1.0,0.3333333333333333,1.0,0.0,1.0,0.0
00325,20241124,20250118,20250119,20250125,20250126,20250201,30,10,0.0009,150,32,0.0066048200242221355,0.062450140714645386,0.16250446438789368,0.32993099093437195,0.9568845618915159,0.9493844049247606,0.9974337040205303,0.9949109414758269,1.0,0.9988913525498891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5828220858895705,0.35911602209944754,0.5818181818181818,0.37593984962406013,0.6086956521739131,0.35802469135802467,0.6341463414634146,0.32432432432432434,0.6956521739130435,0.23529411764705882,0.8181818181818182,0.375,1.0,0.25,1.0,0.0,1.0,0.0,0.42777777777777776,0.532,0.44654088050314467,0.4824120603015075,0.4112903225806452,0.46706586826347307,0.4074074074074074,0.4461538461538462,0.42857142857142855,0.40816326530612246,0.4794520547945205,0.2857142857142857,0.4642857142857143,0.2,0.5555555555555556,0.22580645161290322,0.6086956521739131,0.21739130434782608
00326,20241201,20250125,20250126,20250201,20250202,20250208,30,10,0.0009,150,32,0.005855740513652563,0.0585421659052372,0.7045367360115051,0.629440188407898,0.9411764705882353,0.9512893982808023,0.9948141745894555,0.9972826086956522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4247787610619469,0.5196078431372549,0.42,0.5085714285714286,0.44242424242424244,0.506578947368421,0.44776119402985076,0.549618320610687,0.46017699115044247,0.5247524752475248,0.4444444444444444,0.5138888888888888,0.4520547945205479,0.4727272727272727,0.509090909090909,0.36585365853658536,0.5294117647058824,0.3448275862068966,0.5802469135802469,0.48128342245989303,0.578125,0.4827586206896552,0.5422535211267606,0.5045045045045045,0.45714285714285713,0.5316455696202531,0.3974358974358974,0.6458333333333334,0.375,0.6363636363636364,0.39285714285714285,0.6666666666666666,0.41304347826086957,0.6842105263157895,0.35135135135135137,0.8181818181818182
00327,20241208,20250201,20250202,20250208,20250209,20250215,30,10,0.0009,150,32,0.007229439914226532,0.06593780964612961,0.8346080183982849,0.6945295333862305,0.9624911535739561,0.942450914014895,0.9965753424657534,0.9918633034987795,0.9989373007438895,0.9979757085020243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5521235521235521,0.4444444444444444,0.57847533632287,0.4444444444444444,0.5904255319148937,0.453125,0.6282051282051282,0.4537037037037037,0.6439393939393939,0.4945054945054945,0.6407766990291263,0.5131578947368421,0.6144578313253012,0.49206349206349204,0.6119402985074627,0.46296296296296297,0.5925925925925926,0.45454545454545453,0.5359116022099447,0.5542168674698795,0.5777777777777777,0.5735294117647058,0.6185567010309279,0.5703703703703704,0.6268656716417911,0.5949367088607594,0.6590909090909091,0.6041666666666666,0.7142857142857143,0.6097560975609756,0.8,0.6470588235294118,0.8,0.7037037037037037,1.0,0.7619047619047619
00328,20241215,20250208,20250209,20250215,20250216,20250222,30,10,0.0009,150,32,0.02287973091006279,0.11147167533636093,0.26508522033691406,0.404735267162323,0.905940594059406,0.9111747851002865,0.9588688946015425,0.9593425605536332,0.9914893617021276,0.9828877005347594,0.9960212201591512,0.9931412894375857,0.9965694682675815,0.9964850615114236,1.0,0.9956140350877193,1.0,0.9946091644204852,1.0,0.9933993399339934,1.0,0.9922480620155039,0.531496062992126,0.5852272727272727,0.5897435897435898,0.6101694915254238,0.6258064516129033,0.6103896103896104,0.6513761467889908,0.5909090909090909,0.6944444444444444,0.6086956521739131,0.6666666666666666,0.42857142857142855,0.7647058823529411,0.4444444444444444,0.9,0.5714285714285714,1.0,0.3333333333333333,0.5421052631578948,0.43506493506493504,0.532051282051282,0.45528455284552843,0.559322033898305,0.43010752688172044,0.5301204819277109,0.48,0.5370370370370371,0.5416666666666666,0.5609756097560976,0.38461538461538464,0.7777777777777778,0.3,0.7142857142857143,0.14285714285714285,1.0,0.0
00329,20241222,20250215,20250216,20250222,20250223,20250301,30,10,0.0009,150,32,0.007449764292687178,0.06665100902318954,0.30189943313598633,0.43985241651535034,0.9533101045296167,0.9464653397391901,0.9916387959866221,0.9900744416873449,1.0,0.9990059642147118,1.0,0.9987577639751553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52046783625731,0.4161849710982659,0.5072463768115942,0.42,0.5588235294117647,0.39823008849557523,0.4852941176470588,0.40540540540540543,0.5,0.43478260869565216,0.5806451612903226,0.4827586206896552,0.6666666666666666,0.5,0.7272727272727273,0.6,0.8888888888888888,0.3333333333333333,0.5687203791469194,0.5114155251141552,0.5721649484536082,0.507537688442211,0.5755813953488372,0.519774011299435,0.5960264900662252,0.50920245398773,0.5891472868217055,0.5,0.5871559633027523,0.4883720930232558,0.6091954022988506,0.5309734513274337,0.6197183098591549,0.5353535353535354,0.5490196078431373,0.5662650602409639
00330,20241229,20250222,20250223,20250301,20250302,20250308,30,10,0.0009,150,32,0.0072516780346632,0.06425312906503677,1.0438978672027588,0.7997792363166809,0.9403669724770642,0.9705882352941176,0.9943865276663993,0.994979079497908,1.0,0.9980372914622179,1.0,0.9987562189054726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5248868778280543,0.4688995215311005,0.5202020202020202,0.4810810810810811,0.5141242937853108,0.4658385093167702,0.538961038961039,0.4647887323943662,0.6016260162601627,0.4778761061946903,0.6907216494845361,0.4742268041237113,0.7027027027027027,0.4666666666666667,0.7358490566037735,0.5344827586206896,0.75,0.5714285714285714,0.4672131147540984,0.6881720430107527,0.4847161572052402,0.7037037037037037,0.5,0.717391304347826,0.5082872928176796,0.7272727272727273,0.4840764331210191,0.7272727272727273,0.5307692307692308,0.7058823529411765,0.5478260869565217,0.7101449275362319,0.5777777777777777,0.6666666666666666,0.547945205479452,0.6486486486486487
00331,20250105,20250301,20250302,20250308,20250309,20250315,30,10,0.0009,150,32,0.00898269284516573,0.07345669716596603,1.938105583190918,1.0994290113449097,0.9476405946994182,0.9517286366601435,0.9906904577191621,0.9906687402799378,1.0,0.9971910112359551,1.0,0.9988304093567252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.415929203539823,0.6176470588235294,0.41545893719806765,0.6290322580645161,0.4114583333333333,0.622093023255814,0.4069767441860465,0.6496815286624203,0.40789473684210525,0.6690647482014388,0.373134328358209,0.6440677966101694,0.375,0.65,0.3564356435643564,0.6341463414634146,0.367816091954023,0.625,0.5025906735751295,0.48945147679324896,0.5207100591715976,0.4790697674418605,0.5379310344827586,0.4808743169398907,0.5826771653543307,0.4716981132075472,0.5603448275862069,0.4765625,0.5841584158415841,0.46788990825688076,0.5842696629213483,0.4583333333333333,0.573170731707317,0.44,0.5833333333333334,0.47540983606557374
00332,20250112,20250308,20250309,20250315,20250316,20250322,30,10,0.0009,150,32,0.009955834597349167,0.07600872963666916,1.6829148530960083,1.0456997156143188,0.9428571428571428,0.933698296836983,0.9844789356984479,0.9812138728323699,0.9954337899543378,0.9939130434782608,1.0,0.997907949790795,1.0,0.9987129987129987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4739583333333333,0.46638655462184875,0.45930232558139533,0.45622119815668205,0.44155844155844154,0.4587628865979381,0.39849624060150374,0.4576271186440678,0.36607142857142855,0.4774193548387097,0.3645833333333333,0.4744525547445255,0.3707865168539326,0.48760330578512395,0.375,0.5288461538461539,0.37142857142857144,0.5555555555555556,0.4956896551724138,0.5252525252525253,0.49743589743589745,0.5263157894736842,0.4764705882352941,0.539568345323741,0.5111111111111111,0.5225225225225225,0.49523809523809526,0.5268817204301075,0.4691358024691358,0.5230769230769231,0.46551724137931033,0.4791666666666667,0.5384615384615384,0.5,0.44,0.5
00333,20250119,20250315,20250316,20250322,20250323,20250329,30,10,0.0009,150,32,0.013518796302378178,0.08747463673353195,0.8072755932807922,0.7164270877838135,0.9406001224739743,0.9533711405166981,0.986321094312455,0.9874723655121592,0.9982608695652174,0.9965337954939342,0.9989406779661016,0.9979253112033195,1.0,0.9987341772151899,1.0,0.9984825493171472,1.0,1.0,1.0,1.0,1.0,1.0,0.4646017699115044,0.49019607843137253,0.45454545454545453,0.4764705882352941,0.45180722891566266,0.4338235294117647,0.45714285714285713,0.42452830188679247,0.4537037037037037,0.4666666666666667,0.43820224719101125,0.42105263157894735,0.42424242424242425,0.45,0.375,0.42424242424242425,0.3939393939393939,0.4482758620689655,0.4541984732824427,0.6785714285714286,0.5,0.6370967741935484,0.5508982035928144,0.6407766990291263,0.5873015873015873,0.6049382716049383,0.6210526315789474,0.5344827586206896,0.5882352941176471,0.45652173913043476,0.5686274509803921,0.48484848484848486,0.5945945945945946,0.4090909090909091,0.6,0.47058823529411764
00334,20250126,20250322,20250323,20250329,20250330,20250405,30,10,0.0009,150,32,0.012058314867317677,0.08433257788419724,0.5180667638778687,0.5464030504226685,0.9573430834856794,0.9491322561340515,0.9907604832977968,0.989041095890411,0.9991680532445923,0.9992012779552716,1.0,0.9990732159406858,1.0,0.9988876529477196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4326923076923077,0.6261261261261262,0.4406779661016949,0.6312849162011173,0.42,0.6122448979591837,0.4358974358974359,0.6666666666666666,0.4367816091954023,0.6875,0.40625,0.603448275862069,0.4418604651162791,0.5833333333333334,0.45714285714285713,0.6521739130434783,0.5217391304347826,0.6875,0.5786516853932584,0.3611111111111111,0.56875,0.3652173913043478,0.5671641791044776,0.38308457711442784,0.5537190082644629,0.38461538461538464,0.5462962962962963,0.37575757575757573,0.5319148936170213,0.4027777777777778,0.5061728395061729,0.4049586776859504,0.5,0.4095238095238095,0.5084745762711864,0.42391304347826086
